timestamp,GSR,PPG
6959.630674364,2503.89111328125,1159.7069091796875
6959.662869717,2503.89111328125,1160.4395751953125
6959.71535165,2506.677734375,1160.4395751953125
6959.716531844,2506.677734375,1159.7069091796875
6959.718019321,2503.89111328125,1158.974365234375
6959.75061929,2503.89111328125,1159.7069091796875
6959.751621455,2506.677734375,1160.4395751953125
6959.784213896,2506.677734375,1159.7069091796875
6959.791954815,2506.677734375,1159.7069091796875
6959.824153685,2503.89111328125,1159.7069091796875
6959.829413926,2506.677734375,1160.4395751953125
6959.861661574,2506.677734375,1159.7069091796875
6959.862757541,2506.677734375,1159.7069091796875
6959.895351026,2506.677734375,1158.974365234375
6959.927928186,2506.677734375,1158.974365234375
6959.929083883,2509.470703125,1158.974365234375
6959.961701839,2506.677734375,1156.0439453125
6960.017915928,2509.470703125,1157.5091552734375
6960.019099429,2506.677734375,1155.3114013671875
6960.020335734,2506.677734375,1157.5091552734375
6960.053030251,2503.89111328125,1158.24169921875
6960.054125679,2506.677734375,1159.7069091796875
6960.086921909,2503.89111328125,1158.974365234375
6960.088318826,2506.677734375,1160.4395751953125
6960.120677281,2506.677734375,1160.4395751953125
6960.153322015,2509.470703125,1159.7069091796875
6960.154079066,2506.677734375,1156.0439453125
6960.195445195,2503.89111328125,1157.5091552734375
6960.196583571,2506.677734375,1158.974365234375
6960.229380907,2503.89111328125,1158.974365234375
6960.230816893,2506.677734375,1160.4395751953125
6960.263139138,2506.677734375,1158.974365234375
6960.267890177,2506.677734375,1159.7069091796875
6960.319214636,2509.470703125,1158.974365234375
6960.320319017,2506.677734375,1156.776611328125
6960.352898977,2509.470703125,1157.5091552734375
6960.354152748,2509.470703125,1155.3114013671875
6960.386698468,2506.677734375,1154.5787353515625
6960.387832959,2509.470703125,1157.5091552734375
6960.420610218,2509.470703125,1155.3114013671875
6960.452984186,2509.470703125,1153.84619140625
6960.454039837,2509.470703125,1153.84619140625
6960.486811774,2509.470703125,1153.113525390625
6960.487851125,2509.470703125,1153.113525390625
6960.520590382,2509.470703125,1153.113525390625
6960.525672282,2509.470703125,1153.113525390625
6960.557910505,2509.470703125,1153.113525390625
6960.621710326,2509.470703125,1153.113525390625
6960.623274705,2509.470703125,1153.113525390625
6960.624147941,2509.470703125,1153.113525390625
